Type;Date;Price;
1;28.01.2009 16:24:46;112.56;
0;28.01.2009 16:28:19;112.29;
1;28.01.2009 16:28:36;112.29;
0;28.01.2009 16:30:06;112.53;
1;28.01.2009 16:31:33;112.62;
0;28.01.2009 16:33:50;112.44;
1;28.01.2009 16:36:22;112.09;
0;28.01.2009 16:39:49;112.32;
0;28.01.2009 16:39:52;112.34;
0;28.01.2009 16:41:02;112.45;
0;28.01.2009 16:41:47;112.69;
0;28.01.2009 16:41:54;112.74;
0;28.01.2009 16:43:46;113.16;
1;28.01.2009 16:44:21;113.17;
0;28.01.2009 16:46:57;113.02;
1;28.01.2009 16:48:15;113;
1;28.01.2009 16:50:19;113.33;
0;28.01.2009 16:51:22;113.18;
0;28.01.2009 16:51:44;113.16;
0;28.01.2009 16:52:47;113.07;
0;28.01.2009 16:53:50;113;
0;28.01.2009 16:55:20;112.99;
0;28.01.2009 17:01:26;112.85;
1;28.01.2009 17:07:32;112.65;
1;28.01.2009 17:09:53;113.03;
0;28.01.2009 17:12:19;112.85;
1;28.01.2009 17:15:16;112.69;
0;28.01.2009 17:17:37;112.91;
0;28.01.2009 17:18:18;113;
0;28.01.2009 17:18:49;113.01;
0;28.01.2009 17:21:58;113.56;
0;28.01.2009 17:23:10;113.63;
1;28.01.2009 17:28:47;113.96;
1;28.01.2009 17:30:35;113.75;
0;28.01.2009 17:31:20;113.9;
0;28.01.2009 17:35:15;114.42;
1;28.01.2009 17:37:29;114.61;
0;28.01.2009 17:40:01;114.3;
0;28.01.2009 17:43:41;114.14;
0;28.01.2009 17:44:12;114.13;
0;28.01.2009 17:45:49;114.03;
0;28.01.2009 17:49:32;113.89;
0;28.01.2009 17:50:23;113.73;
1;28.01.2009 17:50:47;113.68;
1;28.01.2009 17:53:06;113.8;
1;28.01.2009 17:55:53;113.42;
0;28.01.2009 17:57:20;113.59;
0;28.01.2009 17:59:32;113.63;
0;28.01.2009 18:01:22;113.86;
1;28.01.2009 18:01:57;113.93;
0;28.01.2009 18:06:26;113.76;
0;28.01.2009 18:06:50;113.65;
0;28.01.2009 18:12:38;113.63;
0;28.01.2009 18:13:20;113.52;
0;28.01.2009 18:16:12;113.47;
0;28.01.2009 18:16:17;113.47;
1;28.01.2009 18:16:42;113.24;
0;28.01.2009 18:18:46;113.44;
0;28.01.2009 18:20:41;113.83;
1;28.01.2009 18:21:57;113.82;
0;28.01.2009 18:24:05;113.66;
0;28.01.2009 18:26:31;113.66;
0;28.01.2009 18:30:30;113.56;
1;28.01.2009 18:30:45;113.47;
1;28.01.2009 18:30:54;113.21;
1;28.01.2009 18:30:55;113.51;
1;28.01.2009 18:30:58;113.57;
0;28.01.2009 18:31:36;113.38;
1;28.01.2009 18:31:41;113.38;
0;28.01.2009 18:33:25;113.57;
0;28.01.2009 18:36:58;114;
1;28.01.2009 18:42:12;114.36;
0;28.01.2009 18:43:31;114.15;
1;28.01.2009 18:44:55;114.1;
0;29.01.2009 10:30:10;114.31;
1;29.01.2009 10:30:16;114.28;
0;29.01.2009 10:30:46;113.95;
0;29.01.2009 10:30:53;113.96;
0;29.01.2009 10:31:01;113.88;
0;29.01.2009 10:31:08;113.69;
0;29.01.2009 10:31:10;113.7;
0;29.01.2009 10:31:36;113.35;
1;29.01.2009 10:31:47;113.46;
0;29.01.2009 10:32:04;113.55;
0;29.01.2009 10:32:13;113.58;
0;29.01.2009 10:32:46;114.02;
0;29.01.2009 10:33:07;114.1;
1;29.01.2009 10:33:17;114.19;
1;29.01.2009 10:35:10;113.91;
0;29.01.2009 10:36:27;114.22;
0;29.01.2009 10:38:37;114.54;
0;29.01.2009 10:38:47;114.65;
0;29.01.2009 10:38:49;114.63;
0;29.01.2009 10:41:45;114.95;
1;29.01.2009 10:42:03;114.95;
0;29.01.2009 10:43:00;114.83;
0;29.01.2009 10:44:31;114.67;
1;29.01.2009 10:46:09;114.2;
0;29.01.2009 10:48:43;114.38;
1;29.01.2009 10:50:22;114.43;
0;29.01.2009 10:52:58;113.68;
0;29.01.2009 10:54:03;113.6;
0;29.01.2009 10:54:26;113.6;
1;29.01.2009 10:56:16;112.99;
0;29.01.2009 10:57:49;113.17;
0;29.01.2009 10:57:53;113.17;
0;29.01.2009 10:59:15;113.5;
1;29.01.2009 11:03:20;113.97;
0;29.01.2009 11:04:35;113.78;
0;29.01.2009 11:05:49;113.49;
0;29.01.2009 11:07:01;113.18;
0;29.01.2009 11:07:26;113.38;
0;29.01.2009 11:08:09;113.14;
0;29.01.2009 11:08:58;113.09;
1;29.01.2009 11:10:30;113.1;
0;29.01.2009 11:11:15;113.27;
0;29.01.2009 11:12:26;113.27;
0;29.01.2009 11:12:37;113.28;
0;29.01.2009 11:18:01;113.46;
1;29.01.2009 11:25:08;113.62;
0;29.01.2009 11:27:51;113.37;
0;29.01.2009 11:35:13;113.29;
0;29.01.2009 11:38:06;113.3;
0;29.01.2009 11:39:07;113.25;
0;29.01.2009 11:41:05;113.35;
1;29.01.2009 11:44:14;113.17;
0;29.01.2009 11:47:34;113.27;
1;29.01.2009 11:49:24;113.28;
0;29.01.2009 11:54:24;113.16;
1;29.01.2009 11:56:17;112.72;
0;29.01.2009 11:59:25;112.82;
1;29.01.2009 12:01:06;112.92;
0;29.01.2009 12:01:46;112.73;
1;29.01.2009 12:02:39;112.6;
1;29.01.2009 12:03:47;112.69;
1;29.01.2009 12:05:11;112.48;
0;29.01.2009 12:08:10;112.63;
0;29.01.2009 12:08:47;112.72;
0;29.01.2009 12:10:19;112.77;
1;29.01.2009 12:10:44;112.81;
0;29.01.2009 12:13:24;112.61;
1;29.01.2009 12:14:43;112.6;
0;29.01.2009 12:17:23;113.04;
1;29.01.2009 12:17:38;113.17;
0;29.01.2009 12:19:08;113;
1;29.01.2009 12:19:23;112.98;
0;29.01.2009 12:22:50;113.11;
1;29.01.2009 12:23:53;113.3;
1;29.01.2009 12:26:53;113.13;
0;29.01.2009 12:32:00;113.52;
0;29.01.2009 12:35:16;113.71;
0;29.01.2009 12:35:52;113.75;
0;29.01.2009 12:36:36;113.81;
0;29.01.2009 12:36:55;113.8;
1;29.01.2009 12:37:23;113.8;
0;29.01.2009 12:39:31;113.59;
1;29.01.2009 12:45:41;113.59;
0;29.01.2009 12:49:39;114.4;
0;29.01.2009 12:52:22;114.49;
0;29.01.2009 12:55:01;114.5;
0;29.01.2009 12:55:04;114.49;
0;29.01.2009 12:56:13;114.52;
1;29.01.2009 12:58:40;114.83;
0;29.01.2009 13:01:31;114.68;
1;29.01.2009 13:01:50;114.57;
0;29.01.2009 13:04:31;114.85;
1;29.01.2009 13:06:16;114.82;
1;29.01.2009 13:09:12;114.53;
1;29.01.2009 13:14:09;114.85;
1;29.01.2009 13:20:16;114.59;
0;29.01.2009 13:22:03;114.8;
0;29.01.2009 13:23:10;115.34;
0;29.01.2009 13:26:14;115.39;
0;29.01.2009 13:26:25;115.43;
1;29.01.2009 13:27:40;115.54;
1;29.01.2009 13:28:06;115.13;
1;29.01.2009 13:28:09;115.28;
0;29.01.2009 13:29:59;115.2;
0;29.01.2009 13:30:47;114.99;
0;29.01.2009 13:32:13;114.69;
1;29.01.2009 13:33:21;114.53;
0;29.01.2009 13:39:16;114.81;
1;29.01.2009 13:43:15;114.97;
1;29.01.2009 13:45:22;114.71;
1;29.01.2009 13:51:07;115.02;
0;29.01.2009 13:55:08;114.91;
0;29.01.2009 14:00:07;114.68;
0;29.01.2009 14:00:27;114.61;
0;29.01.2009 14:03:29;114.6;
0;29.01.2009 14:03:52;114.25;
0;29.01.2009 14:05:05;114.26;
0;29.01.2009 14:05:17;114.17;
0;29.01.2009 14:05:32;114.17;
1;29.01.2009 14:08:58;114.19;
0;29.01.2009 14:15:08;114.38;
0;29.01.2009 14:21:24;114.44;
1;29.01.2009 14:22:49;114.53;
0;29.01.2009 14:36:17;114.48;
0;29.01.2009 14:36:28;114.3;
0;29.01.2009 14:36:46;114.25;
1;29.01.2009 14:38:43;114.26;
0;29.01.2009 14:48:04;114.43;
0;29.01.2009 14:48:07;114.43;
0;29.01.2009 14:48:18;114.47;
0;29.01.2009 14:49:40;114.7;
0;29.01.2009 14:55:32;114.71;
0;29.01.2009 14:59:55;114.85;
0;29.01.2009 15:01:17;114.95;
0;29.01.2009 15:05:29;115.07;
1;29.01.2009 15:07:30;115.1;
0;29.01.2009 15:13:54;114.9;
1;29.01.2009 15:14:47;114.8;
0;29.01.2009 15:18:38;114.98;
0;29.01.2009 15:25:54;115.06;
1;29.01.2009 15:42:02;115.23;
0;29.01.2009 15:48:39;114.82;
0;29.01.2009 15:52:56;114.76;
0;29.01.2009 15:54:15;114.64;
0;29.01.2009 15:55:02;114.63;
0;29.01.2009 16:01:06;114.41;
1;29.01.2009 16:06:06;114.32;
0;29.01.2009 16:09:43;114.5;
0;29.01.2009 16:17:18;114.54;
1;29.01.2009 16:28:09;114.66;
0;29.01.2009 16:30:09;114.18;
1;29.01.2009 16:31:47;113.92;
0;29.01.2009 16:33:23;114.01;
0;29.01.2009 16:34:26;114.24;
0;29.01.2009 16:34:30;114.27;
1;29.01.2009 16:35:04;114.25;
0;29.01.2009 16:36:26;114.11;
1;29.01.2009 16:37:33;113.93;
0;29.01.2009 16:42:50;114.07;
1;29.01.2009 16:45:01;114.07;
0;29.01.2009 16:51:22;113.8;
0;29.01.2009 16:55:48;113.55;
0;29.01.2009 16:56:18;113.5;
0;29.01.2009 16:56:36;113.49;
0;29.01.2009 17:00:46;113.19;
0;29.01.2009 17:01:33;113.19;
1;29.01.2009 17:03:20;113.05;
1;29.01.2009 17:04:13;113.21;
0;29.01.2009 17:05:12;113.13;
0;29.01.2009 17:05:40;113;
0;29.01.2009 17:06:07;112.99;
1;29.01.2009 17:08:14;112.79;
0;29.01.2009 17:11:00;113.18;
0;29.01.2009 17:14:11;113.28;
1;29.01.2009 17:16:03;113.33;
1;29.01.2009 17:19:52;113.22;
1;29.01.2009 17:22:00;113.35;
0;29.01.2009 17:24:38;113.17;
1;29.01.2009 17:26:30;113.02;
0;29.01.2009 17:34:01;113.29;
0;29.01.2009 17:36:16;113.38;
0;29.01.2009 17:42:05;113.71;
0;29.01.2009 17:44:27;113.85;
1;29.01.2009 17:48:57;113.93;
0;29.01.2009 17:53:06;113.58;
0;29.01.2009 17:59:30;113.52;
0;29.01.2009 18:00:46;113.4;
0;29.01.2009 18:01:13;113.21;
1;29.01.2009 18:03:31;113.04;
0;29.01.2009 18:07:23;113.43;
1;29.01.2009 18:09:26;113.5;
1;29.01.2009 18:11:52;113.36;
0;29.01.2009 18:14:22;113.53;
0;29.01.2009 18:14:56;113.59;
0;29.01.2009 18:18:10;113.84;
0;29.01.2009 18:24:44;113.81;
1;29.01.2009 18:26:08;113.9;
0;29.01.2009 18:39:20;113.76;
0;29.01.2009 18:40:17;113.78;
0;29.01.2009 18:43:36;113.8;
0;30.01.2009 10:30:04;112.99;
0;30.01.2009 10:30:07;112.99;
0;30.01.2009 10:30:19;112.85;
0;30.01.2009 10:30:45;112.17;
1;30.01.2009 10:30:52;112.17;
1;30.01.2009 10:32:44;112.67;
1;30.01.2009 10:33:50;112.56;
0;30.01.2009 10:35:07;113.19;
1;30.01.2009 10:37:40;113.14;
1;30.01.2009 10:40:14;112.93;
0;30.01.2009 10:42:39;113.63;
0;30.01.2009 10:43:01;113.6;
0;30.01.2009 10:44:18;113.63;
0;30.01.2009 10:44:28;113.64;
1;30.01.2009 10:44:39;113.63;
1;30.01.2009 10:46:21;113.59;
0;30.01.2009 10:49:06;113.83;
0;30.01.2009 10:51:02;113.82;
0;30.01.2009 10:51:12;113.86;
1;30.01.2009 10:52:14;113.95;
0;30.01.2009 10:54:27;113.78;
1;30.01.2009 10:57:42;113.48;
0;30.01.2009 11:02:13;113.93;
1;30.01.2009 11:04:07;113.92;
0;30.01.2009 11:08:11;113.75;
0;30.01.2009 11:10:59;113.56;
1;30.01.2009 11:12:33;113.52;
0;30.01.2009 11:15:40;113.75;
1;30.01.2009 11:17:10;114.05;
1;30.01.2009 11:24:17;113.8;
0;30.01.2009 11:28:13;113.9;
0;30.01.2009 11:29:57;113.97;
0;30.01.2009 11:32:07;114.31;
0;30.01.2009 11:32:13;114.44;
0;30.01.2009 11:32:17;114.55;
0;30.01.2009 11:32:47;114.56;
0;30.01.2009 11:33:55;114.65;
0;30.01.2009 11:34:59;114.75;
0;30.01.2009 11:37:26;114.78;
0;30.01.2009 11:41:27;114.82;
0;30.01.2009 11:49:59;115.08;
0;30.01.2009 11:51:11;115.19;
0;30.01.2009 11:51:41;115.3;
0;30.01.2009 11:52:22;115.3;
0;30.01.2009 11:52:59;115.28;
1;30.01.2009 11:55:04;115.48;
1;30.01.2009 11:57:16;115.18;
1;30.01.2009 12:01:03;115.38;
0;30.01.2009 12:02:26;115.12;
1;30.01.2009 12:03:44;115.11;
0;30.01.2009 12:07:20;115.19;
1;30.01.2009 12:07:45;115.3;
0;30.01.2009 12:13:08;115.1;
0;30.01.2009 12:15:21;115.08;
1;30.01.2009 12:21:49;114.63;
0;30.01.2009 12:23:42;114.76;
1;30.01.2009 12:26:48;114.98;
1;30.01.2009 12:29:07;114.8;
1;30.01.2009 12:32:12;114.93;
0;30.01.2009 12:37:57;114.74;
0;30.01.2009 12:41:53;114.49;
0;30.01.2009 12:44:00;114.39;
0;30.01.2009 12:44:20;114.4;
1;30.01.2009 12:45:56;114.08;
0;30.01.2009 12:49:53;114.2;
1;30.01.2009 12:53:43;114.47;
1;30.01.2009 13:00:52;114.36;
1;30.01.2009 13:06:24;114.52;
1;30.01.2009 13:10:45;114.21;
0;30.01.2009 13:19:10;114.36;
0;30.01.2009 13:27:19;114.46;
0;30.01.2009 13:30:02;114.6;
0;30.01.2009 13:32:20;114.72;
0;30.01.2009 13:44:32;114.73;
1;30.01.2009 13:46:36;114.79;
1;30.01.2009 13:50:55;114.42;
0;30.01.2009 13:59:26;114.63;
0;30.01.2009 14:03:24;114.83;
0;30.01.2009 14:04:29;114.87;
1;30.01.2009 14:25:44;114.96;
1;30.01.2009 14:40:17;114.6;
1;30.01.2009 14:40:22;114.71;
1;30.01.2009 14:41:43;114.62;
1;30.01.2009 14:44:35;114.84;
0;30.01.2009 14:55:05;114.24;
0;30.01.2009 14:55:30;114.25;
1;30.01.2009 15:03:04;113.9;
0;30.01.2009 15:05:12;114.07;
0;30.01.2009 15:08:52;114.17;
0;30.01.2009 15:11:05;114.13;
1;30.01.2009 15:13:49;114.37;
1;30.01.2009 15:28:42;114.1;
1;30.01.2009 15:28:47;114.12;
0;30.01.2009 15:39:06;113.66;
1;30.01.2009 15:39:26;113.55;
0;30.01.2009 15:41:30;113.71;
1;30.01.2009 15:42:51;113.74;
1;30.01.2009 15:45:42;113.6;
0;30.01.2009 15:56:13;113.8;
0;30.01.2009 16:03:40;114.11;
0;30.01.2009 16:09:25;114.27;
0;30.01.2009 16:12:03;114.51;
0;30.01.2009 16:12:46;114.56;
1;30.01.2009 16:14:29;114.6;
0;30.01.2009 16:17:46;114.39;
1;30.01.2009 16:24:18;114.46;
0;30.01.2009 16:24:25;114.27;
0;30.01.2009 16:26:32;114.54;
0;30.01.2009 16:26:58;114.62;
0;30.01.2009 16:30:40;115.37;
0;30.01.2009 16:30:46;115.32;
0;30.01.2009 16:31:50;115.73;
1;30.01.2009 16:33:00;116.35;
0;30.01.2009 16:33:46;116.18;
0;30.01.2009 16:33:54;116.16;
0;30.01.2009 16:34:07;116.06;
0;30.01.2009 16:36:24;115.93;
0;30.01.2009 16:36:32;115.94;
0;30.01.2009 16:37:07;115.82;
0;30.01.2009 16:41:16;115.79;
1;30.01.2009 16:41:52;115.47;
0;30.01.2009 16:44:49;115.62;
0;30.01.2009 16:46:09;115.8;
0;30.01.2009 16:47:57;115.81;
0;30.01.2009 16:48:56;116.09;
0;30.01.2009 16:51:42;116.18;
1;30.01.2009 16:53:38;116.31;
0;30.01.2009 16:58:37;116.16;
1;30.01.2009 16:59:32;115.96;
0;30.01.2009 17:01:05;116.22;
0;30.01.2009 17:04:21;116.3;
0;30.01.2009 17:05:01;116.46;
0;30.01.2009 17:07:38;116.78;
0;30.01.2009 17:09:57;117.18;
0;30.01.2009 17:11:11;117.17;
0;30.01.2009 17:12:03;117.3;
0;30.01.2009 17:12:31;117.36;
1;30.01.2009 17:12:51;117.46;
0;30.01.2009 17:15:17;116.97;
1;30.01.2009 17:18:40;116.95;
0;30.01.2009 17:27:27;117.52;
0;30.01.2009 17:28:05;117.52;
0;30.01.2009 17:29:15;117.66;
0;30.01.2009 17:30:47;118.01;
0;30.01.2009 17:30:59;118.02;
1;30.01.2009 17:34:51;118.11;
0;30.01.2009 17:36:39;117.89;
0;30.01.2009 17:38:34;117.9;
0;30.01.2009 17:39:07;117.75;
0;30.01.2009 17:39:47;117.76;
0;30.01.2009 17:40:43;117.66;
0;30.01.2009 17:44:27;117.33;
0;30.01.2009 17:44:30;117.28;
1;30.01.2009 17:44:34;117.24;
0;30.01.2009 17:46:52;117.51;
0;30.01.2009 17:47:12;117.51;
0;30.01.2009 17:47:18;117.5;
1;30.01.2009 17:48:14;117.56;
1;30.01.2009 17:50:04;117.39;
1;30.01.2009 17:55:48;117.8;
0;30.01.2009 17:59:32;117.29;
0;30.01.2009 17:59:48;117.43;
0;30.01.2009 18:02:15;116.74;
0;30.01.2009 18:03:13;116.74;
1;30.01.2009 18:04:18;116.7;
0;30.01.2009 18:05:25;116.78;
0;30.01.2009 18:05:59;116.9;
1;30.01.2009 18:09:49;117.04;
0;30.01.2009 18:12:12;116.77;
0;30.01.2009 18:12:46;116.7;
0;30.01.2009 18:14:49;116.48;
0;30.01.2009 18:15:44;116.22;
0;30.01.2009 18:16:36;116.26;
0;30.01.2009 18:17:35;116.2;
0;30.01.2009 18:18:31;116.21;
0;30.01.2009 18:21:25;116.2;
0;30.01.2009 18:22:01;116.14;
0;30.01.2009 18:26:13;115.86;
0;30.01.2009 18:30:16;115.47;
0;30.01.2009 18:30:51;115.14;
0;30.01.2009 18:31:20;114.7;
1;30.01.2009 18:31:44;114.7;
0;30.01.2009 18:32:03;114.98;
0;30.01.2009 18:32:41;115.01;
1;30.01.2009 18:38:14;115.25;
0;30.01.2009 18:41:26;115.03;
0;30.01.2009 18:41:53;114.89;
0;30.01.2009 18:42:10;114.78;
0;30.01.2009 18:42:26;114.66;
